Fecha;year;month;day;day_name;Veh;Linea;Descripcion;Correccion;Sistema;Retraso_minutos;Causó_desalojo;Porcentaje_desalojo;Supervisor_reviso;Cat;Fiabilidad_Servicio
2013-07-06;2013;7;6;Saturday;7;1;fuga en articulacion;manguera evalv puertas;electrovalvulas;14.0;1;80.0;1285;3;1
2013-07-10;2013;7;10;Wednesday;7;1;fuga de aire en articulacion;se cambio manguera de electrovalvulas;electrovalvulas;0.0;1;80.0;257;3;1
2013-07-26;2013;7;26;Friday;7;1;3 puertas m2 izq no cierran;se cambia electrovalvula;electrovalvulas;4.0;1;90.0;1285;2;1
2013-09-09;2013;9;9;Monday;7;1;no da mtto de cierre;se ajusta bkp puerta 4 izq;puertas;0.0;0;0.0;289;3;0
2013-09-12;2013;9;12;Thursday;7;1;puerta de cabina no cierra dentro;se repara chapa;cabina;0.0;0;0.0;257;3;0
2013-10-22;2013;10;22;Tuesday;7;1;freno neumatico a alta velocidad;se cambia tarjeta de la uef;unidad electronica de frenado;0.0;0;0.0;1319;1;0
2014-01-23;2014;1;23;Thursday;7;1;bloqueo a 0 bars;se repara ct;contactores;0.0;0;0.0;1319;1;0
2014-03-20;2014;3;20;Thursday;7;1;fanales de transito m2 encendidos;no se encontro falla;acoplador;0.0;0;0.0;740;2;0
2014-03-29;2014;3;29;Saturday;7;1;luces transito m2 encendidas;se retira humedad en acopladores ;acoplador;0.0;0;0.0;257;2;0
2014-04-04;2014;4;4;Friday;7;1;falla de anuncio y cierre de puertas;se cambia alo;radio y voceo;0.0;0;0.0;289;1;0
2014-05-27;2014;5;27;Tuesday;7;1;falla de ventiladores de equipo;se cambia itca;interruptores temomagneticos;7.0;1;10.0;740;2;1
2014-06-23;2014;6;23;Monday;7;1;se encienden micas m2;se ajusta palanca de acoplador;acoplador;0.0;0;0.0;2269;3;0
2014-08-25;2014;8;25;Monday;7;1;falla de fusible principal y 0 bars;inductancia de frenado averiada;caja de aparatos;1.3;0;0.0;915;1;0
2015-02-18;2015;2;18;Wednesday;7;1;bloqueo a 3 bars;fusible abierto;interiores de vehiculo;13.0;1;100.0;1285;2;1
2015-02-18;2015;2;18;Wednesday;7;1;bloqueo a 3 bars;fusible abierto;interiores de vehiculo;10.0;1;50.0;1285;2;1
2015-03-15;2015;3;15;Sunday;7;1;falla de scp;se cambio controller;control de puertas y velocidad;0.0;0;0.0;915;1;0
2015-05-04;2015;5;4;Monday;7;1;falla de compresor;se ajusta pcp;presostatos;0.0;0;0.0;1285;2;0
2015-05-14;2015;5;14;Thursday;7;1;fuga de aire baja m1;se cambia cilindro de freno m1;frenos de disco;0.0;0;0.0;1285;3;0
2015-05-28;2015;5;28;Thursday;7;1;pantografo se repliega;sa cambia sap;selectores;5.0;0;0.0;289;2;1
2015-05-29;2015;5;29;Friday;7;1;scpv no funciona;se cambia interfase;control de puertas y velocidad;0.0;0;0.0;915;1;0
2015-07-17;2015;7;17;Friday;7;1;falla de cet;se cambia fusible y tarjeta a81 en cet;convertidor de traccion;0.0;0;0.0;1319;1;0
2015-11-21;2015;11;21;Saturday;7;1;falla de scp;se cambio scp;control de puertas y velocidad;0.0;0;0.0;1319;1;0
2010-01-15;2010;1;15;Friday;8;1;se repliega pantografo;se cambia selector;pantografo;0.0;0;0.0;740;2;0
2010-08-05;2010;8;5;Thursday;8;1;primera puerta izq no cierra;se cambio cilindro;puertas;0.0;0;0.0;276;3;0
2010-11-10;2010;11;10;Wednesday;8;1;chapa de cabina suelta;se coloco opresr a chapa;cabina;0.0;0;0.0;257;3;0
2011-02-12;2011;2;12;Saturday;8;1;bloqueo a 32 bars;se cambian hiperblocks de m1;acoplador;3.0;1;90.0;740;3;1
2011-02-18;2011;2;18;Friday;8;1;pierde mtto de cierre;se ajusto 5to bkp izquierdo;interiores de vehiculo;0.0;0;0.0;289;2;0
2011-02-26;2011;2;26;Saturday;8;1;falla de puertas;se cambio fusible de 2 amp;puertas;1.0;0;0.0;257;2;0
2011-05-04;2011;5;4;Wednesday;8;1;falla de cet;tiristor averiado;convertidor de traccion;1.0;0;0.0;593;1;0
2011-05-25;2011;5;25;Wednesday;8;1;bloqueo a 3 bar sin senalizacion;se reviso bucle y acoplador;acoplador;5.0;0;0.0;1285;2;1
2011-06-02;2011;6;2;Thursday;8;1;bloqueo a 3;se intercambian hiperbloks;acoplador;3.0;0;0.0;740;3;0
2011-07-02;2011;7;2;Saturday;8;1;bloqueo a 32 bars;se reviza circuito de bucle y pruebas ;interiores de vehiculo;6.0;1;70.0;289/740;2;1
2011-09-01;2011;9;1;Thursday;8;1;falla de compresor;se cambio fusible de control;compresor de aire;0.0;0;0.0;740;2;0
2011-10-19;2011;10;19;Wednesday;8;1;se apaga radio y bloqueo a 3 bars;se cambia fusible 100c101;fusibles de baja tension;0.0;0;0.0;289;2;0
2011-12-13;2011;12;13;Tuesday;8;1;puerta 4 derecha lenta;se cambia cilindro;puertas;0.0;0;0.0;740;3;0
2012-01-07;2012;1;7;Saturday;8;1;bloqueo a 32 bars sin senalizacion;se ajustan bkps por no accionar correctamente;interiores de vehiculo;13.0;1;90.0;289;3;1
2012-01-27;2012;1;27;Friday;8;1;4a puerta izquierda con tronido;manguera suelta del desfogue;puertas;2.0;0;0.0;1285;3;0
2012-06-23;2012;6;23;Saturday;8;1;anuncio cierre puertas no se escucha;se revizo esatndo bien;radio y voceo;1.3;0;0.0;289;1;0
2012-07-28;2012;7;28;Saturday;8;1;4a pta izq no abre;se fijo excentrico suelto;puertas;3.0;0;0.0;740;3;0
2012-09-29;2012;9;29;Saturday;8;1;5to ruptor izqse atora;se ajusto ruptor;interiores de vehiculo;0.0;0;0.0;740;3;0
2013-01-25;2013;1;25;Friday;8;1;scp lecturas erroneas;se cambio controller scp;control de puertas y velocidad;0.0;0;0.0;915;1;0
2013-03-25;2013;3;25;Monday;8;1;bloqueo a 0 bars;se cambia tarjeta al sibas y se cambia;unidad de control de traccion;3.0;0;0.0;1319;1;0
2013-06-09;2013;6;9;Sunday;8;1;falla de cea;se reviso reseteo;convertidor de auxiliares;0.0;0;0.0;1319;1;0
2013-07-09;2013;7;9;Tuesday;8;1;falla de ventiladores de equipo;se cambia itca;interruptores temomagneticos;1.0;1;35.0;1285;2;1
2013-09-11;2013;9;11;Wednesday;8;1;scp no se puede programar;se cambia control de puertas;control de puertas y velocidad;0.0;0;0.0;1319;1;0
2013-10-31;2013;10;31;Thursday;8;1;no funciona voceo a usuarios;se cambia pal;radio y voceo;2.0;0;0.0;915;1;0
2014-02-04;2014;2;4;Tuesday;8;1;puerta 6 derecha no da mtto;se ajusta bkp ;puertas;2.0;0;0.0;289;2;0
2014-03-22;2014;3;22;Saturday;8;1;falla de compresor;se cambia compresor;compresor de aire;0.0;0;0.0;257;3;0
2014-04-24;2014;4;24;Thursday;8;1;purtas izq de m2 no cierran;falla en relevador de cierre de puertas;relevadores;5.0;1;50.0;1285;2;1
2014-05-10;2014;5;10;Saturday;8;1;falla de compresor;se ajusto pcpse cambio separa;compresor de aire;0.0;0;0.0;289;3;0
2015-01-10;2015;1;10;Saturday;8;1;bloqueo a 2 bars sin senalizacion;candado de cpc suelto;caja de aparatos;0.0;0;0.0;257;1;0
2015-01-29;2015;1;29;Thursday;8;1;puerta 1 der no abre;se corrige valvula;puertas;0.0;0;0.0;289;3;0
2015-09-30;2015;9;30;Wednesday;8;1;no se escucha anuncio de puertas;se cambia alo;radio y voceo;0.0;0;0.0;1319;1;0
2015-11-18;2015;11;18;Wednesday;8;1;ventiladores de m2 giran lento;se da mtto a contactor de ventiladores;contactores;0.0;0;0.0;1285;2;0
2015-12-03;2015;12;3;Thursday;8;1;bloqueo a 2 con fve;se corrigen lineas de alterna en articulacion;articulacion;2.0;0;0.0;1285;2;0
2015-12-10;2015;12;10;Thursday;8;1;falla de frenado;se cambia fuente de sibas;unidad de control de traccion;1.0;0;0.0;593;1;0
2015-12-12;2015;12;12;Saturday;8;1;indica puertas izquierdas con kp en der;se cambian hiperblocks delanteros de m2;acoplador;0.0;0;0.0;289/740;3;0
2010-01-11;2010;1;11;Monday;9;1;se cae pantografo;se restablece seguro de pantografo;pantografo;3.0;0;0.0;257;2;0
2010-05-20;2010;5;20;Thursday;9;1;tironeos a la traccion;valvula antideslizamiento averiada;electrovalvulas;0.0;0;0.0;915;1;0
2010-07-05;2010;7;5;Monday;9;1;no abren puertas;se reparo toma apv;acoplador;2.3;1;30.0;740;2;1
2010-08-04;2010;8;4;Wednesday;9;1;4a pta l izq sin control;se fijo abrazadera sueltacilindr;puertas;0.0;0;0.0;1285-289;3;0
2010-08-11;2010;8;11;Wednesday;9;1;falla de cea;se cambio cea;convertidor de auxiliares;0.0;0;0.0;915;1;0
2010-09-14;2010;9;14;Tuesday;9;1;frena solo con fu;resistencia averiada en manipulador;manipulador;0.0;1;90.0;1319;1;1
2010-10-22;2010;10;22;Friday;9;1;falla de frenado;se corrige cableado del sensor vel bm2;sensores de velocidad;1.0;0;0.0;740;1;0
2011-01-04;2011;1;4;Tuesday;9;1;falla de cet y bloqueo a 2 bars;se dio mtto a contactores de cap;caja de aparatos;1.0;0;0.0;915;1;0
2011-02-13;2011;2;13;Sunday;9;1;no se escucha voceo de usuarios;cambian alo;radio y voceo;0.0;0;0.0;1285;1;0
2011-04-04;2011;4;4;Monday;9;1;bloqueo a 2 bars;no se encontro falla;convertidor de traccion;0.0;0;0.0;257;1;0
2011-04-10;2011;4;10;Sunday;9;1;bloqueo a 0 bars;se cambia contactor cp;caja de aparatos;2.0;0;0.0;257;1;0
2011-04-25;2011;4;25;Monday;9;1;motriz inactiva y bloqueo 0 bars;fusible 4 a 6kv abierto;convertidor de traccion;4.0;1;70.0;915;1;1
2011-06-11;2011;6;11;Saturday;9;1;falla de radio;se corrigio falso contacto;radio y voceo;0.0;0;0.0;593;1;0
2011-08-26;2011;8;26;Friday;9;1;velocimetro no funciona;se resetea;velocimetro;0.0;0;0.0;257;1;0
2011-10-21;2011;10;21;Friday;9;1;baja traccion;se cambian tvl en ambos;transductores;1.0;0;0.0;257;1;0
2012-01-13;2012;1;13;Friday;9;1;se les repliega pantografo;no se encontro falla;convertidor de auxiliares;3.0;1;45.0;289;2;1
2012-03-03;2012;3;3;Saturday;9;1;tironeos a la traccion;falla en cilindro de freno br;frenos de disco;0.0;0;0.0;257;3;0
2012-04-09;2012;4;9;Monday;9;1;chapa de cabina no funciona;se rearmo chapa;cabina;0.0;0;0.0;1285;3;0
2012-07-12;2012;7;12;Thursday;9;1;luces ambar m2 encendidas;se ajusta palanca de acoplador;acoplador;0.0;0;0.0;740;2;0
2012-08-21;2012;8;21;Tuesday;9;1;pantografo no se sostiene;se cambia base de rec;relevadores;0.0;0;0.0;257;2;0
2012-10-31;2012;10;31;Wednesday;9;1;freno neumatico;no se encontro falla;unidad neumatica de frenado;0.0;0;0.0;915;1;0
2012-11-04;2012;11;4;Sunday;9;1;ventana tras de cabina quebrada;se cambio cristal;interiores de vehiculo;0.0;0;0.0;2269;3;0
2012-11-15;2012;11;15;Thursday;9;1;falla de cet;ruido en sensores;convertidor de traccion;0.0;0;0.0;1319;1;0
2012-12-12;2012;12;12;Wednesday;9;1;bloqueo a 32 bars;no se encontro falla;acoplador;0.0;0;0.0;257;2;0
2012-12-20;2012;12;20;Thursday;9;1;chapa de cabina no cierra;se repara mecanismo;cabina;2.0;0;0.0;1285;3;0
2013-06-27;2013;6;27;Thursday;9;1;bloqueo a 0 bars;se corrige terminal en manipulador;manipulador;0.0;0;0.0;593;1;0
2013-07-10;2013;7;10;Wednesday;9;1;falla de fusible principal;chopper averiado;convertidor de traccion;4.0;1;80.0;915;1;1
2013-10-03;2013;10;3;Thursday;9;1;se cae pantografo;linea suelta en clapeta;pantografo;5.0;1;60.0;1285;2;1
2013-10-12;2013;10;12;Saturday;9;1;bloqueo 32 bars tripleta 091841;se ajustan bkps se reviza circuito llego;puertas;0.0;0;0.0;289;1;0
2013-12-20;2013;12;20;Friday;9;1;bloqueo 2 bar;no se encontro falla;caja de aparatos;23.0;1;100.0;593-915;1;1
2014-03-07;2014;3;7;Friday;9;1;no funciona vea;se cambia tom;registrador de eventos;2.0;0;0.0;740;1;0
2014-08-15;2014;8;15;Friday;9;1;clima cabina no enfria;se corrige cableado en termostato;aire acondicionado;0.0;0;0.0;289;4;0
2015-01-03;2015;1;3;Saturday;9;1;falla de frenado;falla en unf;unidad neumatica de frenado;0.0;0;0.0;2269;3;0
2015-02-22;2015;2;22;Sunday;9;1;no cerro puertas izq con mandos en veh01;lineas 3335133 danadas en ups;unidad de control de auxiliares;3.0;1;80.0;1285-289;2;1
2015-03-20;2015;3;20;Friday;9;1;fuga de aire entre acopladores;se repuso boquilla neumatica;acoplador;4.0;1;60.0;1285;3;1
2015-04-08;2015;4;8;Wednesday;9;1;bloqueos a 2 bars;se cambia gstf;generador de senal traccion frenado;3.0;0;0.0;593;1;0
2015-05-03;2015;5;3;Sunday;9;1;no abren puertas de m2 l derecho;se cambia electrovalvyula del lado der;puertas;0.0;0;0.0;289;3;0
2015-06-01;2015;6;1;Monday;9;1;baja traccion;se cambia gstf;generador de senal traccion frenado;0.0;0;0.0;915;1;0
2015-08-31;2015;8;31;Monday;9;1;falla de cea;tj de control y disparo averiadas;convertidor de auxiliares;3.0;1;80.0;915;1;1
2015-09-02;2015;9;2;Wednesday;9;1;velocimetro no funciona;se cambia tom;registrador de eventos;0.0;0;0.0;915;1;0
2015-09-04;2015;9;4;Friday;9;1;falla de paratren con bloqueo a32;se reparo caja de conmutacion;paratren;7.0;1;40.0;915;1;1
2015-09-22;2015;9;22;Tuesday;9;1;se cae plafon de clima de cabina;se colocan tornillos a plafon;aire acondicionado;1.0;0;0.0;2269;4;0
2015-10-10;2015;10;10;Saturday;9;1;falla de cet y al iniciar la traccion se borra;se ajustan generadores traccion frenado;generador de senal traccion frenado;2.0;0;0.0;289;1;0
2015-10-13;2015;10;13;Tuesday;9;1;fuga de aire por puerta 2 der;se repara electrovalvula;electrovalvulas;3.5;1;80.0;740;3;1
2015-12-23;2015;12;23;Wednesday;9;1;no da mtto cierre de puertas y se queda prendido cartero ambar;se cambia bkp y leva de posicionamiento;puertas;3.0;0;0.0;1319;1;0
2010-02-14;2010;2;14;Sunday;10;1;bloqueo a 32 bars;relevedores cambiados;relevadores;2.0;0;0.0;1285;2;0
2011-02-10;2011;2;10;Thursday;10;1;falla de cetscpv y bloqueo a 32;se cambia scpv;control de puertas y velocidad;3.0;0;0.0;915;1;0
2011-02-16;2011;2;16;Wednesday;10;1;ruido en pantogrfo;se cambian baleros a cuadro infeior;pantografo;1.13;0;0.0;740;3;0
2011-02-28;2011;2;28;Monday;10;1;falla de compresor;filtro de aceite con fuga;compresor de aire;0.0;0;0.0;289;3;0
2011-08-06;2011;8;6;Saturday;10;1;fuga en m1;se cambio manguera averiada;puertas;0.0;0;0.0;289;3;0
2011-11-28;2011;11;28;Monday;10;1;puerta 3 der se atora;se cambia seguidor;puertas;1.0;0;0.0;740;3;0
2012-02-28;2012;2;28;Tuesday;10;1;puerta 1 izq no cierra completa;se cambia cilindro;puertas;2.0;1;80.0;269;3;1
2012-07-09;2012;7;9;Monday;10;1;bloqueo a 3 y tironeos;se ajustan acopladores;acoplador;0.0;0;0.0;740;3;0
2012-08-01;2012;8;1;Wednesday;10;1;humo bajo bogie remolque;tuberia de frenado averiada;tuberias y mangueras neumaticas;1.0;0;0.0;289;3;0
2012-10-29;2012;10;29;Monday;10;1;bloqueo a 2 bars;ruido en sensores;sensores de velocidad;0.0;0;0.0;915;1;0
2012-11-13;2012;11;13;Tuesday;10;1;claxon no funciona;se cambia electrovalvula;claxon;0.0;0;0.0;289;3;0
2013-01-16;2013;1;16;Wednesday;10;1;falla de fanales;se cambia bilux;cabina;0.0;0;0.0;740;2;0
2013-02-11;2013;2;11;Monday;10;1;fuga de aire bajo bastidor;se repara valvula de secador;secador de aire;0.0;0;0.0;289;3;0
2013-03-23;2013;3;23;Saturday;10;1;bloqueos a 32;3erbkp lder le faltaba 1 tornillo;puertas;6.0;0;0.0;257/740;2;1
2013-07-25;2013;7;25;Thursday;10;1;chapa de cabina se abre ;se cambia pestillo;cabina;0.0;0;0.0;1285;3;0
2013-12-28;2013;12;28;Saturday;10;1;no funciona limpiaparabrisas;se apreto tornileria de brazo;limpiaparabrisas;0.0;0;0.0;1285;3;0
2014-01-25;2014;1;25;Saturday;10;1;bloqueo 0 bar;se cambio gate unit;convertidor de traccion;0.0;0;0.0;740;1;0
2014-07-19;2014;7;19;Saturday;10;1;radio dejo de funcionar;se cambia radio;radio y voceo;0.0;0;0.0;289;1;0
2014-07-21;2014;7;21;Monday;10;1;no mantiene fu;se cambia fusible;manipulador;0.0;0;0.0;915;1;0
2014-08-17;2014;8;17;Sunday;10;1;falla de compresor;se cambia valvula de descarga al mcp;compresor de aire;2.0;0;0.0;740;3;0
2015-03-14;2015;3;14;Saturday;10;1;falla de control de puertas;se reprograma password;control de puertas y velocidad;0.0;0;0.0;1319;1;0
2015-03-24;2015;3;24;Tuesday;10;1;falla de compresor;se ajusta pcp;presostatos;0.0;0;0.0;289;3;0
2015-04-12;2015;4;12;Sunday;10;1;bloqueo 32 bar;se limpia toma conduccionhiper;acoplador;4.0;1;60.0;289;2;1
2015-04-28;2015;4;28;Tuesday;10;1;bloqueo a 3 bars;se cambia articulacion de acoplador;acoplador;8.0;1;100.0;289;3;1
2015-06-28;2015;6;28;Sunday;10;1;falla en scp;se cambio control;control de puertas y velocidad;0.0;0;0.0;1285;1;0
2015-07-09;2015;7;9;Thursday;10;1;control de puertas se desfasa;se cambia interfase;control de puertas y velocidad;0.0;0;0.0;1319;1;0
2015-07-13;2015;7;13;Monday;10;1;falla de cet;se cambia sibas;unidad de control de traccion;4.0;1;60.0;1319;1;1
2015-07-28;2015;7;28;Tuesday;10;1;falla de ventiladores de equipo;se resetea termico de rf;interruptores temomagneticos;0.0;0;0.0;593;1;0
2015-08-19;2015;8;19;Wednesday;10;1;fala de compresor;se ajusta pcp;presostatos;0.0;0;0.0;740;3;0
2015-09-06;2015;9;6;Sunday;10;1;voceo usuarios no funciona;se cambio microfono ;radio y voceo;0.0;0;0.0;915;1;0
2015-10-06;2015;10;6;Tuesday;10;1;no abren puertas;se cambia control de puertas;control de puertas y velocidad;4.0;1;60.0;1319;1;1
2015-11-04;2015;11;4;Wednesday;10;1;bas se queda pegado;se cambia contacto;botoneria;0.0;0;0.0;740;2;0
2010-02-17;2010;2;17;Wednesday;11;1;bloqueo 32 bar;se repretaron lineas en rvprcpc;relevadores;3.3;1;100.0;257-289;2;1
2010-02-18;2010;2;18;Thursday;11;1;bloque 32 bar;se cambian 2 pines de acoplador;acoplador;5.0;1;60.0;740-1285;2;1
2010-04-27;2010;4;27;Tuesday;11;1;bloqueo 32 y led de seguridad encend;se ajusta micro del manipulador;manipulador;3.0;0;0.0;289;1;0
2010-04-30;2010;4;30;Friday;11;1;las 3 puertas lderecho m2 no cierran;se cambia electrovalvula de puertas;electrovalvulas;0.0;1;75.0;289;2;1
2010-08-04;2010;8;4;Wednesday;11;1;pantografo se repliega;se cambiaron trenzas averiadas;pantografo;6.0;1;70.0;289;3;1
2010-08-22;2010;8;22;Sunday;11;1;al frenar se desliza;en revision;unidad neumatica de frenado;0.0;0;0.0;1285;3;0
2010-09-17;2010;9;17;Friday;11;1;falla de cea y fusible principal;en revision;convertidor de auxiliares;0.0;0;0.0;1319;1;0
2011-08-18;2011;8;18;Thursday;11;1;bloqueo a 0 bars;se ajustaron acopladores;acoplador;0.0;0;0.0;289;3;0
2011-08-30;2011;8;30;Tuesday;11;1;bloqueo a 3 bars;se cambian hiperblocks de acoplador;acoplador;13.0;0;0.0;740;3;1
2011-12-04;2011;12;4;Sunday;11;1;las 3 puertas izq no cierran;falso en relevador rci  se dio mtto;relevadores;4.5;1;100.0;289;2;1
2012-02-22;2012;2;22;Wednesday;11;1;purta 1 izquierd pierde mantenimiento;no se encontro falla;puertas;0.0;0;0.0;257;2;0
2012-05-12;2012;5;12;Saturday;11;1;falla vent equipo;se reseteo cea 1138;convertidor de auxiliares;0.0;0;0.0;1285;1;0
2012-06-04;2012;6;4;Monday;11;1;bloqueo a 3 bars;falso en rtr;relevadores;3.5;1;90.0;785;2;1
2012-06-06;2012;6;6;Wednesday;11;1;bloqueo a 3 bars;falso en rtr;relevadores;4.0;1;30.0;740;2;1
2012-07-23;2012;7;23;Monday;11;1;no enciende display del control de puertas;se cambia control de puertas;control de puertas y velocidad;1.0;0;0.0;1319;1;0
2012-11-14;2012;11;14;Wednesday;11;1;falla de ventiladores de equipo;se resetea cea;convertidor de auxiliares;0.0;0;0.0;593;1;0
2012-11-25;2012;11;25;Sunday;11;1;soneria ruptor32 bar;se cambio fusible;interiores de vehiculo;0.0;0;0.0;740-289;2;0
2012-11-26;2012;11;26;Monday;11;1;soneria ruptor32 bar;en revision;unidad neumatica de frenado;0.0;0;0.0;740;3;0
2013-01-02;2013;1;2;Wednesday;11;1;falla de cet;tiristor de indulador averiado;convertidor de traccion;5.0;0;0.0;1319;1;1
2013-02-11;2013;2;11;Monday;11;1;falla de ventiladores de equipo;se reseteo cea;convertidor de auxiliares;2.0;1;80.0;915;1;1
2013-03-03;2013;3;3;Sunday;11;1;falla ventiladores de equipo y bloqueo 0 bars;se restablece cea2;convertidor de auxiliares;0.0;0;0.0;740;1;0
2013-04-02;2013;4;2;Tuesday;11;1;falla de ventiladores de equipo;se restablece termico de ventilador;ventiladores de equipo;9.0;1;60.0;593;1;1
2013-04-03;2013;4;3;Wednesday;11;1;falla de ventiladores de equipo;se cambia tarjeta de disparo de cea;convertidor de auxiliares;7.0;1;80.0;593;1;1
2013-04-12;2013;4;12;Friday;11;1;falla vent equipo;se cambio ondulador cea2;convertidor de auxiliares;3.0;0;0.0;915;1;0
2013-06-09;2013;6;9;Sunday;11;1;falsa ocupacion;se corrigen trenzas tierras;ruedas;0.0;0;0.0;1319;3;0
2013-08-02;2013;8;2;Friday;11;1;puertas der m2 no abren;se corrigio falso conector;puertas;0.0;0;0.0;1285;2;0
2013-09-04;2013;9;4;Wednesday;11;1;paro de compresor desajustado;se ajusta pcp;presostatos;2.0;0;0.0;1285;3;0
2013-12-03;2013;12;3;Tuesday;11;1;falla mayor de frenado;leva suelta en manipulador;manipulador;4.0;0;0.0;593;1;0
2014-01-18;2014;1;18;Saturday;11;1;falla compresor;se reseteo rbc;relevadores;0.0;0;0.0;740;2;0
2014-02-24;2014;2;24;Monday;11;1;falla de cet;se ajusta cp;caja de aparatos;0.0;0;0.0;593;1;0
2014-04-09;2014;4;9;Wednesday;11;1;bloqueo 2 bar;se cambio gstf;generador de senal traccion frenado;5.0;1;80.0;1319;1;1
2014-06-22;2014;6;22;Sunday;11;1;se escucha golpeteo en rueda de m1;se ajustan seguros contralevantamiento;suspension;0.0;0;0.0;257;3;0
2014-07-05;2014;7;5;Saturday;11;1;falla mayor de frenado;se borro ruido sensores;sensores de velocidad;0.0;0;0.0;1285;1;0
2014-08-04;2014;8;4;Monday;11;1;falla de frenado y tironeos;se cambia fuente a sibas;caja de aparatos;2.0;0;0.0;1319;1;0
2015-04-17;2015;4;17;Friday;11;1;falla de compresor;se cambian lineas recalentadas;compresor de aire;3.0;0;0.0;1285-257;2;0
2015-05-05;2015;5;5;Tuesday;11;1;no abren puertas;se cambia relevador rad;relevadores;3.0;1;60.0;740;2;1
2015-06-26;2015;6;26;Friday;11;1;falla en velocimetro;se cambio registrador;velocimetro;0.0;0;0.0;593;1;0
2015-08-19;2015;8;19;Wednesday;11;1;falla de cea;se cambia fusible 20a;convertidor de auxiliares;35.0;1;100.0;915;1;1
2015-10-23;2015;10;23;Friday;11;1;reapaldo de asiento averiado;se ajusto respaldo;cabina;0.0;0;0.0;1285;3;0
2015-12-06;2015;12;6;Sunday;11;1;se escucha en m1 golpeteo en ruedas;se maquinan ruedas;ruedas;0.0;0;0.0;257;3;0
2010-03-03;2010;3;3;Wednesday;12;1;velocimetro no enciende y el scp marca falla en senales;se puetea sensor ty s;sensores de velocidad;0.0;0;0.0;915;1;0
2010-03-13;2010;3;13;Saturday;12;1;se abren puertas al pasar por maquina;se sopletean acoplador m2;acoplador;0.0;0;0.0;740;3;0
2010-09-15;2010;9;15;Wednesday;12;1;no funcina ahm en frenado;se ajusto ahm;manipulador;0.0;0;0.0;915;1;0
2010-09-28;2010;9;28;Tuesday;12;1;bajo frenado;se cambia gstf;generador de senal traccion frenado;2.0;0;0.0;915;1;0
